SPECTRUM,DATE,TIME,LIVE,REAL
202306061830_newGe_newMCA_12MeV_woC2_Co-01-00.csv,23-06-06,18:01:51,1675.42,1681.42
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
2460,7,12,9,10,4,8,6,6,10,12
2470,11,11,12,11,16,12,9,8,14,6
2480,10,13,11,8,14,12,7,12,12,6
2490,10,13,13,9,11,6,9,13,5,8
2500,10,12,10,7,7,9,14,5,13,12
2510,7,10,9,5,7,6,11,8,13,11
2520,9,13,9,9,13,10,13,12,9,11
2530,14,13,13,18,11,11,9,10,6,11
2540,15,10,10,13,10,11,9,14,13,6
2550,5,9,11,8,6,11,12,13,10,10
2560,14,17,8,18,10,11,16,14,6,6
2570,14,17,9,7,9,7,16,7,12,14
2580,18,15,15,12,14,17,19,16,9,7
2590,15,14,15,12,8,8,13,9,18,8
2600,12,11,13,8,16,17,4,11,7,16
2610,4,11,11,7,13,8,7,8,14,7
2620,10,12,21,11,10,11,13,14,10,14
2630,12,11,8,10,8,11,17,10,11,14
2640,14,12,11,12,13,15,5,15,15,13
2650,13,8,13,12,14,9,17,12,10,19
2660,5,14,15,17,11,14,9,6,4,9
2670,9,14,18,6,17,15,17,12,13,17
2680,15,22,8,16,9,9,11,8,10,10
2690,5,8,13,14,10,10,14,6,8,10
2700,11,10,12,14,12,18,8,8,7,13
2710,10,11,19,10,24,16,13,8,9,14
2720,10,8,14,10,13,12,9,11,13,9
2730,4,17,9,12,12,15,13,12,10,9
2740,11,12,9,16,13,6,22,15,9,11
2750,10,15,15,14,11,8,16,13,16,14
2760,11,7,13,17,9,14,12,7,11,18
2770,13,12,8,15,12,10,6,9,10,10
2780,12,13,11,9,19,10,10,14,15,14
2790,10,11,8,14,12,12,9,10,12,15
2800,8,15,15,10,13,10,11,9,9,12
2810,9,6,15,14,21,8,14,15,11,17
2820,4,15,9,9,10,17,13,17,9,10
2830,9,12,14,15,13,8,9,9,14,10
2840,12,10,9,6,9,13,14,10,9,18
2850,14,11,10,12,10,14,17,18,8,16
2860,13,15,18,12,10,17,10,14,12,10
2870,9,10,13,4,14,9,11,16,18,12
2880,15,9,13,7,11,9,11,7,15,12
2890,17,10,11,8,10,13,12,10,9,9
2900,12,8,10,8,8,8,19,8,8,6
2910,8,14,13,14,9,14,17,12,10,7
2920,10,8,13,13,13,8,13,12,6,15
2930,17,9,12,11,5,8,10,10,12,15
2940,19,10,12,11,15,11,12,10,12,9
2950,7,12,12,13,13,6,18,9,14,13
2960,14,12,6,12,14,10,14,12,11,12
2970,17,10,7,9,13,6,15,12,11,9
2980,12,15,7,15,12,15,19,14,8,13
2990,11,12,9,7,10,5,10,8,7,11
3000,7,17,8,11,11,5,13,12,7,9
3010,14,16,12,7,13,10,8,14,7,13
3020,8,9,12,9,12,7,11,9,12,10
3030,12,9,10,6,14,15,11,14,12,8
3040,5,11,9,9,11,10,13,13,15,14
3050,13,11,15,10,9,5,6,9,8,9
3060,9,4,16,12,9,9,7,17,9,11
3070,10,9,14,13,6,8,13,6,8,10
3080,5,12,11,8,8,13,13,10,13,16
3090,10,9,12,14,8,19,9,12,6,9
3100,10,15,9,11,14,12,17,12,14,8
3110,7,10,10,16,7,9,11,10,11,13
3120,13,9,11,14,9,11,8,18,6,6
3130,9,11,9,10,9,11,10,9,11,12
3140,8,14,7,13,10,13,16,8,5,10
3150,13,8,5,11,16,10,17,10,17,11
3160,9,14,14,9,14,8,7,8,10,11
3170,12,12,9,9,11,5,7,17,10,9
3180,12,14,9,16,9,17,11,12,10,21
3190,11,10,12,5,14,6,12,6,9,11
3200,8,9,9,16,7,11,10,12,12,9
3210,13,6,14,10,10,8,10,13,14,12
3220,8,10,7,12,8,7,14,13,12,8
3230,15,9,9,9,5,14,12,16,16,15
3240,10,11,7,12,11,11,6,8,10,11
3250,9,7,11,6,10,8,12,9,18,7
3260,7,13,12,11,13,17,10,8,11,11
3270,16,9,7,13,11,9,13,16,12,17
3280,13,20,16,7,9,6,12,10,9,16
3290,6,14,10,14,6,7,7,5,4,6
3300,5,8,14,6,6,12,16,11,6,9
3310,13,4,8,5,20,7,8,8,7,6
3320,8,12,11,14,9,8,9,8,10,18
3330,7,8,9,11,13,18,8,12,17,11
3340,8,6,9,14,10,16,10,10,14,12
3350,9,12,10,10,13,7,9,4,11,8
3360,8,14,8,16,9,11,13,7,16,12
3370,10,12,22,7,8,12,10,9,10,10
3380,1,10,12,7,9,11,10,11,9,13
3390,12,12,9,12,6,10,12,10,11,12
3400,12,13,11,16,18,10,6,12,6,7
3410,5,3,8,13,8,13,16,15,6,7
3420,8,10,21,11,11,13,15,9,7,10
3430,11,12,10,16,12,8,16,10,11,11
3440,17,5,9,12,10,5,8,9,20,5
3450,11,8,6,10,7,8,5,13,5,9
3460,9,6,5,8,15,8,6,8,16,11
3470,8,10,11,7,6,7,12,19,9,11
3480,6,5,15,7,11,10,8,8,12,9
3490,9,18,6,7,15,11,7,8,16,9
3500,6,13,17,7,12,4,11,9,12,9
3510,19,7,6,9,12,9,9,11,7,10
3520,11,16,7,8,7,12,15,12,7,17
3530,7,12,17,9,7,12,17,10,10,9
3540,9,1,12,9,11,11,10,11,14,2
3550,9,13,10,2,14,8,16,7,8,13
3560,17,12,8,13,11,16,12,11,7,4
3570,10,7,13,13,14,9,16,9,12,9
3580,6,5,16,14,7,9,8,15,8,8
3590,8,9,9,7,13,8,14,5,6,9
3600,10,12,11,15,9,12,7,8,12,14
3610,11,13,10,9,15,9,15,10,11,13
3620,6,6,10,9,12,6,14,11,12,11
3630,9,8,10,9,16,11,12,12,9,7
3640,8,13,13,9,13,10,6,12,13,9
3650,12,11,10,8,8,11,8,7,10,10
3660,7,9,10,12,10,6,11,8,14,11
3670,9,16,12,10,7,6,9,8,10,12
3680,12,12,11,7,12,12,12,10,6,7
3690,15,9,2,8,8,9,5,12,5,5
3700,9,11,8,9,9,10,5,5,12,9
3710,11,8,8,5,8,9,15,4,3,9
3720,9,9,5,9,13,5,6,9,10,14
3730,11,8,8,7,9,4,9,5,10,10
3740,11,15,8,5,9,8,11,4,4,6
3750,7,11,6,9,11,11,2,6,7,11
3760,11,9,6,4,10,11,7,4,7,3
3770,6,9,7,10,6,9,9,7,9,12
3780,5,7,13,6,4,6,6,12,6,5
3790,6,11,6,9,6,4,7,7,10,4
3800,7,5,4,7,6,4,3,7,3,7
3810,4,6,3,6,6,9,7,6,4,7
3820,11,6,7,8,9,5,8,9,11,5
3830,5,4,10,12,10,5,5,5,4,5
3840,3,7,2,1,7,2,5,3,3,4
3850,2,0,2,4,6,6,0,4,3,4
3860,1,3,4,6,3,5,0,1,4,1
3870,5,3,6,3,3,3,1,4,1,3
3880,1,3,3,4,1,1,4,1,5,4
3890,2,4,0,2,7,3,3,2,2,3
3900,3,4,5,4,2,3,0,4,3,2
3910,2,4,6,2,2,3,5,5,2,3
3920,4,4,3,4,5,4,1,3,5,3
3930,4,7,3,3,3,2,5,3,6,1
3940,1,4,3,4,2,2,2,6,3,4
3950,2,6,3,7,4,2,2,5,3,3
3960,4,3,2,3,0,8,5,3,2,4
3970,5,6,4,3,2,2,6,5,3,5
3980,4,3,2,5,2,2,4,2,3,7
3990,2,8,1,3,2,2,2,1,4,1
4000,5,4,5,4,4,3,3,2,2,5
4010,5,3,1,3,4,5,3,2,1,4
4020,2,7,6,2,4,3,1,4,4,2
4030,2,6,6,5,5,4,3,4,2,4
4040,5,8,10,0,3,3,3,3,3,3
4050,7,7,7,2,4,5,5,2,2,2
4060,3,7,3,6,4,2,1,3,4,5
4070,2,3,4,2,4,5,4,5,3,5
4080,5,8,3,3,2,6,5,5,2,2
4090,3,2,5,3,4,0
