SPECTRUM,DATE,TIME,LIVE,REAL
202305241323_15MeV_Co-01-00.csv,23-05-24,12:56:03,1629.44,1635.64
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
2480,2,2,3,2,8,4,2,2,3,4
2490,7,3,2,3,1,1,5,5,8,5
2500,2,4,7,3,1,5,3,2,4,5
2510,3,1,3,4,2,8,5,2,3,5
2520,6,5,6,2,3,5,7,4,7,4
2530,7,2,3,1,6,5,3,4,1,4
2540,3,2,7,4,7,4,4,3,1,7
2550,3,3,6,4,1,2,6,2,2,8
2560,4,3,5,2,5,1,2,2,4,5
2570,6,6,3,6,6,6,2,4,3,5
2580,4,4,6,1,3,2,5,7,7,7
2590,3,7,6,3,4,2,7,2,4,6
2600,6,2,6,6,6,3,4,8,1,3
2610,3,6,6,2,1,4,5,7,5,5
2620,4,2,7,4,5,0,2,4,4,5
2630,3,8,6,2,7,3,4,6,8,4
2640,3,9,5,2,6,2,7,1,1,1
2650,5,7,7,6,5,7,3,2,2,1
2660,2,3,3,3,5,3,2,3,5,5
2670,3,3,4,4,4,2,5,2,7,6
2680,5,4,0,4,5,2,5,5,2,4
2690,2,4,4,5,4,4,4,5,4,6
2700,3,3,2,7,3,5,2,5,3,4
2710,4,4,7,5,6,3,7,4,1,1
2720,4,3,5,5,5,3,7,3,3,4
2730,4,4,4,7,3,7,6,6,4,2
2740,5,2,5,2,3,11,6,8,2,6
2750,9,9,6,8,7,6,3,2,4,7
2760,3,5,5,10,6,3,11,2,6,7
2770,7,13,7,3,4,5,7,4,2,3
2780,3,3,6,4,8,4,5,9,5,6
2790,2,4,7,2,4,5,4,8,6,8
2800,3,9,6,8,3,4,3,2,8,5
2810,7,3,5,6,9,4,1,10,13,7
2820,8,7,2,8,5,3,5,4,7,6
2830,9,2,7,8,5,1,4,6,9,2
2840,1,7,9,9,7,4,8,8,3,7
2850,3,4,8,10,5,6,4,9,6,9
2860,7,7,3,4,11,9,1,5,2,13
2870,5,3,11,8,7,13,6,8,4,5
2880,5,8,2,5,5,7,8,5,6,4
2890,1,4,5,5,5,4,6,11,8,5
2900,8,4,9,3,5,8,5,7,7,6
2910,2,6,5,10,8,7,3,7,4,11
2920,6,6,14,6,8,9,3,10,5,14
2930,11,4,1,6,7,8,7,5,9,3
2940,3,5,5,5,10,4,8,9,7,13
2950,4,6,8,8,6,6,12,8,6,3
2960,10,7,7,9,5,7,5,9,10,7
2970,4,5,5,8,5,8,5,7,7,3
2980,5,9,8,6,10,5,6,3,4,7
2990,5,6,3,8,9,5,4,9,9,6
3000,8,5,8,7,11,10,4,6,5,5
3010,4,4,8,8,13,7,9,7,8,3
3020,8,7,5,10,5,13,9,6,2,8
3030,4,6,6,9,4,4,7,12,8,6
3040,8,6,7,4,8,8,9,5,15,9
3050,5,7,5,6,9,6,6,13,7,5
3060,9,7,7,7,5,5,6,4,6,5
3070,5,12,12,11,4,9,5,5,6,1
3080,8,7,7,4,7,5,5,11,9,6
3090,11,5,11,6,9,7,10,4,6,4
3100,6,4,8,8,8,9,8,6,6,13
3110,8,14,10,10,7,10,11,6,10,8
3120,7,13,7,7,5,6,16,7,8,12
3130,4,12,2,7,7,8,11,5,8,12
3140,9,8,6,12,6,7,2,10,6,9
3150,7,5,3,10,9,6,5,14,9,8
3160,12,9,9,8,6,7,11,11,14,5
3170,9,4,6,14,9,7,5,4,13,5
3180,8,7,4,5,6,7,6,8,9,4
3190,10,9,12,5,6,11,4,7,8,6
3200,6,11,8,7,4,6,9,5,6,9
3210,13,3,10,9,9,8,9,10,6,4
3220,3,8,12,10,5,8,6,6,4,6
3230,7,7,7,8,5,3,2,5,8,4
3240,7,10,14,7,6,15,9,12,10,7
3250,13,5,7,7,9,12,7,15,7,7
3260,10,7,8,5,7,12,8,3,8,9
3270,10,5,5,6,8,8,7,7,6,5
3280,3,9,7,5,5,2,8,2,3,7
3290,8,5,9,8,6,12,6,6,11,2
3300,6,3,5,6,11,5,6,5,9,8
3310,10,6,10,4,10,11,8,5,9,6
3320,6,7,8,10,8,9,6,7,4,6
3330,11,8,7,6,9,7,9,8,8,10
3340,8,5,6,9,11,9,6,8,8,6
3350,6,10,12,3,7,9,8,8,6,2
3360,7,13,7,6,3,9,9,7,8,7
3370,7,6,5,4,9,8,6,2,4,9
3380,4,8,5,7,7,7,10,8,6,8
3390,6,3,8,7,10,9,6,3,11,13
3400,15,2,6,8,7,11,5,9,10,1
3410,7,6,7,10,5,8,3,9,8,5
3420,8,8,5,7,4,3,3,9,6,7
3430,6,4,5,8,9,5,6,11,7,4
3440,6,12,8,8,5,4,9,7,12,8
3450,1,10,10,6,10,4,11,11,6,3
3460,6,4,8,9,3,7,7,6,6,7
3470,8,10,6,6,3,3,12,4,8,7
3480,9,6,7,6,3,1,5,8,8,8
3490,8,3,9,9,10,11,3,11,6,6
3500,5,5,10,8,6,4,7,5,4,3
3510,10,6,5,4,8,11,3,7,5,5
3520,4,12,6,6,7,10,9,11,4,6
3530,4,10,11,8,8,10,8,11,9,9
3540,9,6,8,7,7,7,7,10,9,10
